,UA.VI,UA.VO,UA.DP,UA.DT,UA.ZT,UA.ZK,UA.ZP,UA.IF,UA.KV,UA.KH,UA.LH,UA.LV,UA.MY,UA.OD,UA.PL,UA.RV,UA.SM,UA.TP,UA.KK,UA.KS,UA.KM,UA.CK,UA.CV,UA.CH,UA.KR,UA.KC,UA.SC
9-10-2015 21:00,-516.18,-281.95,-1511.33,-1334,-350.88,-303.11,-707.28,-406.77,-619.88,-277.05,-455.28,-716.48,-355.73,-632.01,-654.48,-325.22,-319.99,-271.73,-934.08,-278.24,-357.77,-447.12,-224.8,-286.35,-381.54,-1529.94,-76.99
9-10-2015 22:00,-490.06,-263.48,-1461.44,-1264.05,-329.99,-280.18,-679.17,-382.48,-591.88,-261.57,-418.15,-672.77,-336.34,-589.46,-632.94,-304.59,-302.01,-253.3,-889.2,-260.33,-336,-427.37,-207.26,-270.51,-345.5,-1490.5,-69.76
9-10-2015 23:00,-467.58,-247.74,-1417.81,-1204.41,-312.13,-260.73,-654.72,-361.74,-567.82,-248.33,-386.88,-635.51,-319.75,-553.4,-614.05,-286.98,-286.63,-237.61,-850.61,-245.06,-317.4,-410.28,-192.38,-256.94,-315.23,-1456.52,-63.69
10-10-2015 00:00,-450.91,-236.88,-1373.6,-1151.93,-299.49,-248.08,-634.22,-346.63,-546.09,-238.07,-364.1,-607.95,-306.92,-525.92,-595.91,-275.1,-275.05,-227.18,-819.04,-234.43,-304.39,-396.71,-183.06,-246.69,-294.3,-1396.81,-59.31
10-10-2015 01:00,-446.14,-233.11,-1366.33,-1138.07,-295.37,-243.21,-629.72,-341.8,-540.97,-235.04,-355.77,-599.13,-303.17,-516.88,-592.88,-270.98,-271.54,-223.4,-810.82,-230.79,-300.08,-393.34,-179.32,-243.62,-285.98,-1390.52,-57.62
10-10-2015 02:00,-445.94,-232.99,-1365.03,-1136.6,-295.23,-243.12,-629.35,-341.59,-540.38,-234.85,-355.33,-598.69,-302.94,-516.33,-592.42,-270.89,-271.36,-223.32,-810.18,-230.67,-299.94,-393.12,-179.29,-243.46,-285.63,-1387.02,-57.53
10-10-2015 03:00,-447.27,-233.92,-1367.07,-1139.4,-296.29,-244.29,-630.73,-342.78,-541.54,-235.57,-356.98,-600.78,-303.85,-518.22,-593.4,-271.96,-272.22,-224.27,-812.26,-231.57,-301.05,-394.11,-180.21,-244.22,-287.27,-1386.79,-57.85
10-10-2015 04:00,-451.05,-237.31,-1369.75,-1149.89,-299.84,-248.89,-633.49,-346.91,-545.01,-238.05,-364.72,-608.35,-306.89,-526.15,-594.54,-275.65,-275.12,-227.73,-818.34,-234.81,-304.81,-396.48,-183.79,-246.74,-295.31,-1385.94,-59.46
10-10-2015 05:00,-469.11,-252.08,-1392.04,-1199.99,-315.78,-268.34,-649.33,-365.5,-562.98,-249.5,-397.25,-642.22,-321.01,-560.78,-604.04,-291.88,-288.44,-242.68,-848.4,-249.02,-321.61,-408.79,-198.81,-258.37,-328.3,-1396.9,-66.08
10-10-2015 06:00,-500.39,-270.2,-1476.77,-1281.01,-337.81,-288.6,-690.26,-391.05,-599.56,-266.62,-428.19,-687.41,-342.87,-601.55,-640.77,-312.64,-308.25,-260.32,-904.3,-266.83,-344.2,-435.16,-213.98,-276.04,-355.46,-1478.94,-71.54
10-10-2015 07:00,-550.07,-293.22,-1647.7,-1406.29,-368.51,-310.36,-765.78,-426.53,-662.25,-291.79,-458.03,-748.95,-375.68,-651.8,-714.94,-339.88,-337.25,-281.91,-996.33,-289.85,-375.05,-480.98,-229.62,-302.23,-375.65,-1661.16,-75.64
10-10-2015 08:00,-573.47,-304.97,-1723.41,-1467.07,-383.65,-322.21,-799.81,-444.11,-691.51,-304.06,-475.46,-779.75,-391.55,-678.15,-747.64,-353.56,-351.37,-293.05,-1039.51,-301.52,-390.36,-501.99,-238.25,-314.93,-389.03,-1742.64,-78.37
10-10-2015 09:00,-578.92,-306.93,-1748.06,-1483.44,-386.59,-323.46,-809.44,-447.65,-699.94,-306.88,-477.6,-785.95,-395.23,-683.17,-757.99,-355.85,-354.49,-294.68,-1050.78,-303.55,-393.22,-507.52,-238.95,-317.77,-389.55,-1777,-78.54
10-10-2015 10:00,-580.04,-306.24,-1763.47,-1490.62,-386.39,-321.58,-813.87,-447.64,-704.2,-307.45,-475.55,-785.99,-396.04,-682.87,-764.1,-355.05,-354.94,-293.65,-1055,-302.99,-392.82,-509.58,-237.23,-318.24,-386.18,-1807.78,-77.98
10-10-2015 11:00,-580.53,-306.59,-1766.07,-1494.04,-386.78,-321.93,-814.63,-448.2,-705.51,-307.91,-476.78,-787.14,-396.59,-684.33,-764.98,-355.34,-355.4,-293.92,-1056.45,-303.34,-393.21,-510.04,-237.43,-318.65,-387.25,-1815.12,-78.24
10-10-2015 12:00,-577.43,-304.12,-1761.93,-1485.68,-384.1,-318.71,-811.79,-445.08,-702.44,-305.99,-471.5,-781.48,-394.21,-678.63,-763.19,-352.62,-353.16,-291.42,-1051.3,-300.97,-390.38,-507.88,-234.95,-316.69,-381.91,-1813.21,-77.17
10-10-2015 13:00,-576.04,-303.19,-1757.99,-1480.74,-383.02,-317.63,-810.08,-443.77,-700.44,-305.08,-469.36,-779.05,-393.08,-676.1,-761.63,-351.62,-352.15,-290.54,-1048.53,-300.05,-389.28,-506.75,-234.16,-315.79,-379.95,-1806.76,-76.75
10-10-2015 14:00,-574.15,-301.39,-1757.05,-1475.06,-381.16,-315.14,-808.85,-441.59,-698.66,-303.77,-465.03,-775.01,-391.49,-671.74,-761.28,-349.68,-350.63,-288.7,-1045.44,-298.33,-387.3,-505.62,-232.23,-314.48,-375.43,-1807.03,-75.84
10-10-2015 15:00,-576.84,-303.8,-1758.7,-1482.14,-383.7,-318.43,-810.8,-444.51,-700.99,-305.5,-470.43,-780.34,-393.62,-677.26,-762.03,-352.33,-352.67,-291.18,-1049.67,-300.63,-389.99,-507.3,-234.8,-316.25,-381.06,-1805.21,-76.96
10-10-2015 16:00,-583.23,-308.79,-1769.39,-1501.49,-389.16,-324.84,-817,-450.98,-708.18,-309.62,-481.63,-792.19,-398.7,-689.49,-766.4,-357.77,-357.39,-296.15,-1060.94,-305.46,-395.72,-511.88,-239.68,-320.39,-392.16,-1816.66,-79.23
10-10-2015 17:00,-586.61,-313.44,-1762.3,-1512.75,-393.55,-331.84,-816.62,-456.15,-710.34,-312.49,-494.22,-801.99,-402.04,-700.95,-763.18,-362.64,-360.73,-301.01,-1065.73,-309.84,-400.49,-512.94,-245.19,-323.21,-405.97,-1804.2,-82
10-10-2015 18:00,-586.96,-316.73,-1743.21,-1514.76,-396.09,-337.66,-811.37,-459.12,-708.03,-313.69,-504.72,-807.85,-403.24,-708.94,-754.95,-365.96,-362.22,-304.66,-1064.4,-312.85,-403.44,-511.09,-249.92,-324.37,-418.41,-1775.12,-84.47
10-10-2015 19:00,-578.63,-315.67,-1696.62,-1495.15,-393.04,-339.08,-793.55,-455.63,-695.18,-310.43,-509.05,-802.47,-398.64,-707.49,-734.72,-364.18,-358.53,-304.17,-1047.31,-311.55,-400.72,-501.48,-251.42,-320.87,-426.14,-1718.5,-86
10-10-2015 20:00,-563.72,-309.78,-1637.88,-1456.85,-384.58,-334.44,-768.89,-445.81,-675.08,-303.12,-503.17,-785.6,-389,-694.56,-709.37,-357.07,-350.18,-298.87,-1018.73,-305.56,-392.36,-486.98,-248.3,-313.27,-423.89,-1650.6,-85.5
10-10-2015 21:00,-523.49,-287.77,-1518.56,-1350.56,-357.21,-310.83,-713.61,-413.96,-625.95,-281.33,-466.96,-729.33,-361.06,-644.48,-657.97,-331.79,-325.09,-277.73,-945.3,-283.83,-364.46,-452.07,-230.86,-290.82,-393.56,-1524.54,-79.33
10-10-2015 22:00,-496.65,-268.77,-1465.93,-1276.82,-335.72,-287.31,-684.55,-388.89,-596.49,-265.25,-428.27,-684.09,-340.96,-600.12,-635.47,-310.65,-306.49,-258.84,-898.65,-265.39,-342.09,-431.71,-212.93,-274.43,-356.1,-1478.36,-71.77
10-10-2015 23:00,-473.08,-252.16,-1419.72,-1212.65,-316.92,-266.76,-658.97,-366.97,-570.77,-251.21,-394.68,-644.58,-323.38,-561.53,-615.64,-292.14,-290.23,-242.31,-857.81,-249.27,-322.5,-413.8,-197.25,-260.09,-323.6,-1438.89,-65.23
11-10-2015 00:00,-463.77,-247.53,-1390.41,-1189.92,-310.93,-262.07,-645.49,-360.09,-559.62,-246.46,-388.27,-632.63,-317.22,-551.61,-602.82,-286.68,-284.72,-237.88,-841.01,-244.68,-316.44,-405.47,-193.8,-255.13,-318.74,-1410.51,-64.26
11-10-2015 01:00,-457.27,-242.61,-1376.41,-1167.64,-305.49,-255.96,-638.61,-353.52,-551.17,-242.1,-376.72,-620.45,-311.86,-538.72,-597.33,-281.43,-279.82,-233.1,-828.69,-239.9,-310.78,-400.59,-189.25,-250.84,-307.57,-1388.99,-61.92
11-10-2015 02:00,-452.8,-238.38,-1373.71,-1153.94,-301.12,-250.15,-635.61,-348.37,-546.81,-238.99,-366.52,-610.91,-308.08,-528.42,-596.31,-276.9,-276.23,-228.8,-821.28,-235.85,-306.14,-397.89,-184.76,-247.72,-296.97,-1388.36,-59.78
11-10-2015 03:00,-455.94,-240.77,-1378.61,-1162.37,-303.75,-253.21,-638.69,-351.44,-550.02,-240.9,-371.52,-616.45,-310.46,-533.93,-598.44,-279.55,-278.45,-231.21,-826.57,-238.16,-308.9,-400.15,-187.11,-249.68,-301.94,-1391.36,-60.77
11-10-2015 04:00,-467.29,-250.68,-1389.23,-1195.03,-314.24,-266.55,-647.56,-363.71,-561.11,-248.38,-394.29,-638.97,-319.62,-557.54,-602.84,-290.33,-287.14,-241.28,-845.33,-247.67,-320,-407.48,-197.43,-257.23,-325.36,-1395.09,-65.49
11-10-2015 05:00,-492.26,-270.38,-1427.29,-1267.24,-335.73,-291.99,-671.15,-388.94,-587.8,-264.25,-437.69,-685.03,-339.21,-604.65,-618.73,-311.9,-305.45,-261.01,-888.27,-266.68,-342.55,-425.14,-216.93,-273.26,-368.71,-1427.34,-74.27
11-10-2015 06:00,-542.26,-296.96,-1588.37,-1408.96,-369.18,-319.55,-742.35,-428.36,-653.23,-291.91,-482.71,-755.16,-374.61,-668.12,-687,-342.1,-336.91,-286.06,-982.89,-293.04,-376.45,-469.47,-236.85,-301.45,-405.24,-1622.5,-81.92
11-10-2015 07:00,-579.25,-312.35,-1730.79,-1506.44,-390.73,-332.39,-802.33,-453.49,-703.25,-310.48,-500.41,-798.68,-398.94,-702.78,-748.21,-360.42,-358.08,-300,-1053.91,-308.61,-397.85,-505,-245.61,-320.66,-414.3,-1790.3,-83.89
11-10-2015 08:00,-603.9,-324.79,-1808.76,-1568.69,-406.72,-345.05,-837.88,-471.97,-733.35,-323.28,-518.5,-830.95,-415.51,-730.12,-782.09,-374.97,-372.87,-311.87,-1098.85,-320.95,-414.04,-527.01,-254.9,-333.95,-428.28,-1869.95,-86.7
11-10-2015 09:00,-608.96,-326.87,-1825.98,-1578.94,-409.66,-346.89,-845.8,-475.24,-739.07,-325.56,-520.05,-836.39,-418.55,-733.84,-789.84,-377.6,-375.57,-313.87,-1107.69,-323.05,-416.99,-531.76,-256.26,-336.42,-428.85,-1883.43,-86.77
11-10-2015 10:00,-609.48,-325.91,-1831.41,-1574.48,-409.08,-345.13,-848.25,-474.29,-738.8,-324.97,-515.01,-834.1,-418.03,-729.74,-792.8,-376.91,-375.06,-312.93,-1107.87,-322.17,-416.3,-532.86,-254.96,-336.03,-423.31,-1880.4,-85.56
11-10-2015 11:00,-608.2,-325.13,-1826.15,-1568.5,-408.15,-344.34,-846.38,-473.08,-736.35,-324.04,-512.93,-831.78,-416.88,-727.13,-790.83,-376.14,-374.07,-312.26,-1104.86,-321.39,-415.37,-531.7,-254.45,-335.16,-421.53,-1869.13,-85.15
11-10-2015 12:00,-605.95,-323.09,-1823.76,-1561.09,-406.02,-341.6,-844.64,-470.54,-733.87,-322.46,-507.96,-827.05,-414.96,-722,-789.94,-373.97,-372.26,-310.22,-1100.91,-319.43,-413.11,-530.26,-252.36,-333.59,-416.45,-1866.24,-84.11
11-10-2015 13:00,-606.37,-323.18,-1825.56,-1561.57,-406.19,-341.6,-845.45,-470.71,-734.31,-322.59,-507.68,-827.28,-415.16,-721.97,-790.79,-374.11,-372.43,-310.3,-1101.61,-319.52,-413.28,-530.71,-252.35,-333.75,-416.05,-1867.21,-84.02
11-10-2015 14:00,-608.04,-324.77,-1826.94,-1567.32,-407.84,-343.77,-846.6,-472.68,-736.15,-323.81,-511.71,-830.97,-416.63,-726.06,-791.25,-375.79,-373.82,-311.9,-1104.55,-321.05,-415.03,-531.73,-254.01,-334.95,-420.2,-1869.22,-84.87
11-10-2015 15:00,-612.04,-327.89,-1835.52,-1581.81,-411.26,-347.68,-850.74,-476.84,-741.55,-326.58,-519.32,-838.76,-420.02,-734.46,-794.53,-379.09,-376.92,-314.92,-1112.29,-324.08,-418.58,-534.7,-256.91,-337.66,-427.59,-1883.86,-86.43
11-10-2015 16:00,-620.73,-334.56,-1851.52,-1608.86,-418.59,-356.12,-859.5,-485.56,-751.74,-332.21,-534.33,-854.76,-426.96,-751.02,-801.02,-386.31,-383.33,-321.5,-1127.92,-330.54,-426.25,-541.04,-263.3,-343.28,-442.32,-1903.15,-89.45
11-10-2015 17:00,-629.38,-343.36,-1851.61,-1634.24,-427.51,-368.53,-863.98,-496,-759.11,-338.33,-555.78,-874.1,-434.33,-772.06,-800.91,-395.78,-390.46,-330.57,-1141.45,-338.92,-435.79,-545.78,-273,-349.43,-465.06,-1894.04,-94.02
11-10-2015 18:00,-632,-348.25,-1838,-1643.79,-431.87,-376.29,-861.33,-501.15,-759.78,-341,-569.88,-883.99,-437.35,-784.21,-794.87,-400.83,-393.6,-335.77,-1144.45,-343.49,-440.62,-545.71,-279.16,-352.04,-480.91,-1872.97,-97.2
11-10-2015 19:00,-621.85,-345.97,-1787.28,-1618.98,-427.41,-376.24,-841.42,-496.01,-744.8,-336.65,-571.74,-875.62,-431.39,-779.84,-772.92,-397.7,-388.67,-334.08,-1124.1,-341,-436.44,-534.68,-279.55,-347.44,-486.3,-1811.88,-98.25
11-10-2015 20:00,-602.44,-337.65,-1711.47,-1564.25,-415.91,-369.17,-810.04,-482.42,-717.48,-326.53,-560.72,-851.79,-418.22,-759.93,-740.73,-387.98,-377.25,-326.6,-1085.98,-332.58,-425.02,-516.07,-274.79,-337.1,-479.89,-1715.44,-96.81
11-10-2015 21:00,-573.81,-321.04,-1630.98,-1486.14,-395.73,-350.75,-772.21,-458.83,-682.55,-310.53,-531.3,-809.78,-397.85,-721.32,-706.31,-369.14,-358.88,-310.58,-1033.7,-316.24,-404.37,-491.79,-261.12,-320.72,-454.2,-1628.17,-91.56
11-10-2015 22:00,-522.59,-287.6,-1514.99,-1349.82,-356.84,-310.83,-711.94,-413.61,-625.13,-281.07,-467.6,-728.88,-360.67,-644.62,-656.26,-331.48,-324.76,-277.56,-943.9,-283.64,-364.11,-451.13,-230.85,-290.5,-394.43,-1523.33,-79.53
11-10-2015 23:00,-492.82,-266.88,-1455.28,-1269.36,-333.27,-285.33,-679.19,-386.17,-592.59,-263.46,-426.16,-679.5,-338.6,-596.67,-630.58,-308.34,-304.35,-256.96,-892.28,-263.52,-339.59,-428.35,-211.41,-272.49,-354.51,-1472.46,-71.5
12-10-2015 00:00,-464.72,-247.58,-1395.9,-1191.81,-311.23,-261.8,-647.61,-360.41,-561.02,-246.78,-387.48,-633.08,-317.69,-551.52,-605.24,-286.83,-285.09,-237.87,-842.91,-244.76,-316.7,-406.6,-193.55,-255.49,-317.53,-1416.59,-64.02
12-10-2015 01:00,-458.12,-242.4,-1382.89,-1169.18,-305.56,-255.26,-640.96,-353.59,-552.62,-242.3,-375.17,-620.4,-312.19,-538.01,-600.17,-281.32,-280.05,-232.82,-830.52,-239.74,-310.79,-401.77,-188.66,-251.08,-305.5,-1396.69,-61.51
12-10-2015 02:00,-455.07,-239.83,-1378.99,-1159.84,-302.82,-251.87,-638.34,-350.34,-549.34,-240.27,-369.19,-614.42,-309.71,-531.69,-598.61,-278.54,-277.72,-230.24,-825.25,-237.27,-307.89,-399.72,-186.06,-249.04,-299.45,-1392.93,-60.28
12-10-2015 03:00,-457.86,-242.48,-1380.05,-1167.73,-305.55,-255.53,-640.11,-353.53,-551.8,-242.16,-375.43,-620.29,-312,-537.95,-599.05,-281.41,-279.93,-232.95,-829.66,-239.8,-310.81,-401.36,-188.92,-250.95,-306,-1391.12,-61.59
12-10-2015 04:00,-465.61,-248.78,-1390.5,-1190.06,-312.36,-263.78,-647.05,-361.52,-559.86,-247.13,-389.5,-634.89,-318.13,-552.99,-603.41,-288.3,-285.68,-239.3,-842.83,-245.87,-317.97,-406.7,-195.26,-255.98,-320.18,-1398.83,-64.45
12-10-2015 05:00,-485.65,-264.24,-1424.03,-1248.75,-329.35,-283.53,-666.74,-381.5,-581.92,-259.82,-423.38,-671.37,-333.82,-590.21,-617.36,-305.21,-300.27,-254.71,-877.77,-260.81,-335.76,-421.15,-210.33,-268.78,-353.74,-1430.89,-71.27
12-10-2015 06:00,-542.75,-296.99,-1591.35,-1410.17,-369.34,-319.41,-743.45,-428.53,-654.04,-292.1,-482.37,-755.43,-374.87,-668.15,-688.28,-342.17,-337.12,-286.05,-983.93,-293.09,-376.58,-470.06,-236.71,-301.64,-404.68,-1626.36,-81.81
12-10-2015 07:00,-582.84,-315.51,-1733.67,-1516.35,-394.07,-336.67,-805.05,-457.38,-706.58,-312.82,-507.57,-805.78,-401.8,-710.17,-749.44,-363.87,-360.81,-303.23,-1059.71,-311.64,-401.38,-507.28,-248.94,-323.03,-421.71,-1789.9,-85.37
12-10-2015 08:00,-608.25,-328.35,-1813.87,-1580.5,-410.57,-349.76,-841.65,-476.44,-737.58,-326.02,-526.29,-839.08,-418.89,-738.4,-784.29,-378.9,-376.06,-315.48,-1106,-324.38,-418.1,-529.96,-258.54,-336.74,-436.21,-1871.71,-88.29
12-10-2015 09:00,-613.14,-330.07,-1832.26,-1590.06,-413.18,-351.01,-849.83,-479.33,-743.27,-328.1,-526.75,-843.78,-421.71,-741.19,-792.57,-381.14,-378.54,-317.09,-1114.67,-326.14,-420.68,-534.75,-259.43,-339.02,-435.54,-1886.91,-88.11
12-10-2015 10:00,-613.56,-329.29,-1836.01,-1585.59,-412.71,-349.62,-851.74,-478.52,-742.74,-327.56,-522.45,-841.8,-421.22,-737.6,-794.79,-380.63,-378.07,-316.37,-1114.58,-325.42,-420.14,-535.61,-258.44,-338.67,-430.89,-1881.76,-87.08
12-10-2015 11:00,-610.54,-326.63,-1831.55,-1574.61,-409.9,-346.11,-849.18,-475.11,-738.96,-325.37,-515.71,-835.41,-418.56,-730.53,-793.18,-377.83,-375.61,-313.74,-1108.94,-322.85,-417.18,-533.58,-255.79,-336.53,-424.12,-1873.86,-85.67
12-10-2015 12:00,-608.29,-324.61,-1829.1,-1567.19,-407.78,-343.4,-847.43,-472.58,-736.47,-323.79,-510.77,-830.7,-416.65,-725.42,-792.26,-375.68,-373.81,-311.72,-1105,-320.91,-414.94,-532.13,-253.72,-334.96,-419.08,-1870.82,-84.63
12-10-2015 13:00,-609,-325.4,-1828.27,-1568.82,-408.57,-344.57,-847.61,-473.48,-736.83,-324.27,-512.64,-832.33,-417.23,-727.17,-791.94,-376.55,-374.4,-312.56,-1105.92,-321.66,-415.79,-532.45,-254.65,-335.46,-421.14,-1867.86,-85.03
12-10-2015 14:00,-609.67,-325.96,-1829.73,-1571.64,-409.17,-345.28,-848.26,-474.23,-737.84,-324.78,-514.15,-833.76,-417.84,-728.8,-792.46,-377.12,-374.95,-313.09,-1107.3,-322.21,-416.42,-532.93,-255.17,-335.95,-422.61,-1871.12,-85.35
12-10-2015 15:00,-613.57,-328.9,-1838.87,-1585.8,-412.42,-348.89,-852.51,-478.19,-743.22,-327.46,-521.23,-841.17,-421.13,-736.74,-795.98,-380.22,-377.93,-315.91,-1114.94,-325.06,-419.79,-535.9,-257.83,-338.56,-429.39,-1886.69,-86.79
12-10-2015 16:00,-622.64,-335.89,-1855.19,-1613.84,-420.11,-357.77,-861.58,-487.31,-753.75,-333.32,-536.95,-857.91,-428.36,-754.05,-802.62,-387.81,-384.63,-322.84,-1131.18,-331.83,-427.83,-542.5,-264.56,-344.43,-444.87,-1905.79,-89.96
12-10-2015 17:00,-629.81,-343.37,-1854.24,-1635.16,-427.64,-368.38,-864.98,-496.14,-759.79,-338.47,-555.39,-874.29,-434.55,-772.01,-802.07,-395.83,-390.63,-330.55,-1142.34,-338.95,-435.9,-546.31,-272.86,-349.6,-464.47,-1897.12,-93.9
12-10-2015 18:00,-632.7,-348.53,-1840.7,-1645.52,-432.28,-376.51,-862.48,-501.62,-760.7,-341.34,-570.15,-884.78,-437.8,-784.8,-796.05,-401.17,-393.99,-336.02,-1145.77,-343.78,-441.02,-546.39,-279.31,-352.4,-481.01,-1875.91,-97.22
12-10-2015 19:00,-622.83,-346.28,-1791.6,-1621.38,-427.91,-376.4,-843.18,-496.58,-746.16,-337.1,-571.84,-876.58,-431.99,-780.46,-774.79,-398.08,-389.18,-334.34,-1126,-341.32,-436.92,-535.68,-279.64,-347.91,-486.12,-1816.87,-98.21
12-10-2015 20:00,-601.56,-336.27,-1714.52,-1561.42,-414.65,-367.05,-810.47,-480.94,-717.13,-325.75,-556.94,-848.99,-417.32,-756.6,-742.07,-386.55,-376.32,-325.15,-1084.89,-331.29,-423.64,-515.92,-273.1,-336.32,-475.68,-1720.74,-95.97
12-10-2015 21:00,-573.41,-320.13,-1634.31,-1484.8,-394.94,-349.26,-772.95,-457.91,-682.67,-310.09,-528.64,-808.01,-397.35,-719.11,-707.75,-368.2,-358.34,-309.59,-1033.41,-315.4,-403.49,-491.92,-259.92,-320.28,-451.15,-1633.57,-90.95
12-10-2015 22:00,-521.6,-286.06,-1518.29,-1346.59,-355.42,-308.46,-712.38,-411.95,-624.7,-280.19,-463.38,-725.72,-359.65,-640.88,-657.71,-329.87,-323.71,-275.94,-942.64,-282.2,-362.55,-450.94,-228.97,-289.62,-389.73,-1529.07,-78.59
12-10-2015 23:00,-491.05,-264.84,-1456.89,-1264.21,-331.27,-282.36,-678.72,-383.84,-591.34,-262.14,-421.04,-675.15,-337.03,-591.83,-631.29,-306.16,-302.8,-254.84,-889.7,-261.6,-337.43,-427.55,-209.07,-271.17,-348.96,-1477.02,-70.39
13-10-2015 00:00,-464.44,-246.92,-1398.41,-1190.92,-310.66,-260.71,-648.18,-359.75,-561.14,-246.47,-385.55,-631.81,-317.34,-549.93,-606.32,-286.14,-284.71,-237.15,-842.73,-244.15,-316.05,-406.71,-192.67,-255.18,-315.32,-1420.78,-63.58
13-10-2015 01:00,-457.82,-242.02,-1383.41,-1168.32,-305.2,-254.69,-640.94,-353.16,-552.45,-242.07,-374.19,-619.61,-311.92,-537.11,-600.4,-280.91,-279.77,-232.42,-830.11,-239.39,-310.39,-401.66,-188.21,-250.84,-304.43,-1397.88,-61.29
13-10-2015 02:00,-454.17,-239.14,-1377.61,-1157.42,-302.06,-250.98,-637.47,-349.46,-548.43,-239.72,-367.75,-612.82,-309.03,-530.1,-598.01,-277.78,-277.08,-229.54,-823.74,-236.6,-307.1,-399.07,-185.37,-248.48,-298.01,-1392.1,-59.99
13-10-2015 03:00,-457.16,-241.78,-1379.99,-1165.72,-304.84,-254.55,-639.73,-352.7,-551.21,-241.67,-373.75,-618.75,-311.42,-536.29,-599.03,-280.66,-279.36,-232.23,-828.57,-239.13,-310.05,-400.97,-188.15,-250.46,-304.22,-1391.86,-61.23
13-10-2015 04:00,-464.31,-247.73,-1389.01,-1186.64,-311.22,-262.39,-645.93,-360.2,-558.63,-246.33,-387.22,-632.5,-317.13,-550.57,-602.75,-287.13,-284.73,-238.23,-840.72,-244.86,-316.77,-405.82,-194.18,-255.16,-317.86,-1398.51,-63.99
13-10-2015 05:00,-482.66,-262.4,-1416.86,-1241.25,-327.16,-281.39,-663.06,-378.98,-578.62,-258.17,-420.14,-666.91,-331.73,-586.14,-614.22,-303.11,-298.36,-252.89,-872.58,-259.01,-333.5,-418.72,-208.7,-267.07,-350.78,-1424.97,-70.68
13-10-2015 06:00,-521.57,-285.26,-1530.55,-1355.6,-354.82,-306.67,-714.75,-411.72,-628.83,-280.7,-463.22,-725.78,-360.25,-641.9,-661.92,-328.66,-323.94,-274.71,-945.76,-281.53,-361.76,-451.83,-227.23,-289.86,-388.43,-1565.84,-78.54
13-10-2015 07:00,-581.91,-314.78,-1732.62,-1514.2,-393.27,-335.72,-804.21,-456.47,-705.78,-312.27,-506.12,-804.17,-401.12,-708.6,-748.94,-363.05,-360.16,-302.48,-1058.26,-310.94,-400.54,-506.64,-248.19,-322.47,-420.23,-1790.31,-85.08
13-10-2015 08:00,-608.51,-327.99,-1817.89,-1580.95,-410.37,-349,-842.94,-476.2,-738.32,-325.99,-524.84,-838.55,-418.91,-737.47,-786.03,-378.56,-376.02,-315.06,-1106.79,-324.07,-417.84,-530.53,-257.91,-336.73,-434.4,-1877.24,-87.93
13-10-2015 09:00,-613.11,-329.41,-1836.24,-1589.6,-412.68,-349.83,-850.97,-478.74,-743.75,-327.86,-524.56,-842.6,-421.48,-739.53,-794.31,-380.49,-378.25,-316.36,-1114.99,-325.54,-420.1,-535.17,-258.48,-338.8,-432.96,-1892.59,-87.59
13-10-2015 10:00,-612.68,-328.09,-1838.07,-1583.01,-411.57,-347.79,-851.85,-477.19,-742.3,-326.84,-519.28,-839.31,-420.38,-734.74,-795.68,-379.35,-377.22,-315.1,-1113.42,-324.28,-418.89,-535.33,-256.99,-337.95,-427.39,-1886.04,-86.38
13-10-2015 11:00,-609.08,-325.32,-1830.6,-1570.69,-408.53,-344.33,-848.12,-473.52,-737.67,-324.42,-512.77,-832.5,-417.4,-727.52,-792.75,-376.4,-374.5,-312.4,-1106.63,-321.6,-415.73,-532.66,-254.41,-335.56,-421.06,-1874.61,-85.06
13-10-2015 12:00,-606.7,-323.41,-1826.58,-1563.03,-406.46,-341.88,-845.85,-471.05,-734.87,-322.83,-508.32,-827.94,-415.45,-722.7,-791.16,-374.35,-372.69,-310.51,-1102.34,-319.76,-413.56,-530.97,-252.55,-333.98,-416.65,-1869.44,-84.15
13-10-2015 13:00,-607.93,-324.3,-1828.49,-1565.85,-407.45,-343,-847.11,-472.18,-736,-323.53,-509.99,-829.95,-416.33,-724.59,-792.04,-375.36,-373.52,-311.41,-1104.31,-320.61,-414.6,-531.88,-253.42,-334.71,-418.3,-1869.69,-84.47
13-10-2015 14:00,-609.37,-325.16,-1832.86,-1570.48,-408.49,-343.95,-849.01,-473.43,-737.98,-324.4,-511.75,-832.22,-417.42,-726.83,-793.82,-376.3,-374.5,-312.23,-1107.11,-321.46,-415.65,-533.1,-254.11,-335.57,-419.85,-1875.94,-84.8
13-10-2015 15:00,-613.13,-328.03,-1841.58,-1584.33,-411.65,-347.49,-853.07,-477.29,-743.21,-327.01,-518.74,-839.45,-420.62,-734.63,-797.17,-379.32,-377.39,-314.98,-1114.51,-324.25,-418.94,-535.95,-256.72,-338.12,-426.56,-1891.15,-86.22
13-10-2015 16:00,-622.33,-335.41,-1856.37,-1613.01,-419.66,-357.01,-861.73,-486.8,-753.69,-333.06,-535.67,-856.95,-428.06,-752.93,-803.12,-387.29,-384.31,-322.32,-1130.83,-331.38,-427.34,-542.45,-263.96,-344.17,-443.42,-1908.21,-89.68
